,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,
06-01-2019,21:30,6.895,0,18000,18000,0.104564192,2,-9999,-21.31036842,2,-9999,-3.122890772,2,-9999,2.051455883,2,-9999,-7.14E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.551647322,0.552065714,0.170357489,1.26E-02,-9999,-9999,1.10E-11,2.70E-13,-9999,-9999,15.98919203,421.7538954,426.1554457,0.1,0,391.5660656,10.32850898,10.4363004,0.2,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,305.2310914,304.2334616,96206.89661,1.097406715,1011.453291,2.64E-02,-4.63E-03,7.06E-03,990.6810082,4500.495159,6.43E-03,22.01271134,3509.814151,279.9930444,0.674873701,0.47849611,0.112058442,0.834847372,1.57E-14,6.90E-16,0.834847372,3.503338359,186.6627571,35.33724285,7.713880728,-9999,0.308679428,0.369565956,117.1662924,4.27E-02,6.823923722,-6.22E-02,0,137.7309835,-20.90120812,47.27858968,117.7303732,179.5462475,251.816165,377.266502,0.10219039,1.023229216,-20.65674231,1.04141526,-1.943524188,1.034350713,2.987863371,1.034350713,-4.44E-02,1.034350713,-9999,-9999,-9999,-9999,801011199,800000099,800000099,800000199,800100099,800101099,899999999,899999999,89999,89999,89,89,6,657,50,501,861,725,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.262220052,0.388246635,8.87E-02,0.209018476,6.87E-03,30.87709768,-9999,-9999,-1.86E-02,2.99E-03,-4.44E-02,-9999,-9999
06-01-2019,22:00,6.916,0,18000,18000,9.52E-02,2,-9999,-48.4099447,2,-9999,-16.21747244,2,-9999,1.87289754,2,-9999,-0.370682644,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.834206023,-0.268300703,-6.29E-03,-6.13E-03,-9999,-9999,3.27E-11,7.96E-13,-9999,-9999,16.01848805,421.6942796,426.0701865,0.1,0,390.1312491,10.27038979,10.37696526,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,304.6297918,303.6397152,96206.89661,1.099576584,1011.402676,2.63E-02,-2.40E-02,7.03E-03,985.1246302,4350.632927,6.39E-03,22.64324862,3365.508297,279.9111728,0.680389419,0.207125037,0.114355471,0.720352494,4.78E-14,2.04E-15,0.720352494,3.382410076,205.0686337,16.93136629,9.134309911,-9999,0.294208547,0.421622498,44.65700426,0.111964519,2.985048679,-0.147955025,0,127.7624587,-19.38844602,43.8567177,109.2094281,166.5512686,233.5905223,349.9611682,9.29E-02,1.025042968,-47.30235315,1.045562781,-13.09857233,1.038625728,4.16428538,1.038625728,-0.299393968,1.038625728,-9999,-9999,-9999,-9999,801011199,800000099,800000099,800000199,800100099,800101099,899999999,899999999,89999,89999,89,89,2,669,25,641,997,1091,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.302435939,0.443619526,9.72E-02,0.263677018,5.64E-03,24.17133796,-9999,-9999,-4.25E-02,4.16E-03,-0.299393968,-9999,-9999
06-01-2019,22:30,6.937,0,17988,17988,6.37E-02,2,-9999,-6.065634622,2,-9999,-1.224491285,2,-9999,-0.821728881,2,-9999,-2.80E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.672092054,0.936368639,-6.79E-02,2.14E-02,-9999,-9999,-9.60E-12,-2.39E-13,-9999,-9999,16.00449687,421.0513123,425.5076756,0,1,398.0890142,10.47305037,10.58389605,0.2,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,304.4312178,303.4223154,96206.89661,1.100280799,1011.506371,2.63E-02,-1.81E-03,7.17E-03,1004.498724,4296.820926,6.52E-03,23.37771905,3292.322201,280.1949007,-6.33E-02,0.484512749,6.99E-02,0.493598812,1.33E-15,-6.00E-16,0.493598812,3.161340736,124.5605048,97.43949518,8.139915485,-9999,0.240567074,0.311311233,194.8507791,2.57E-02,4.953595584,-2.27E-02,0,121.6956747,-18.46778815,41.77418707,104.0236324,158.6426029,222.4985063,333.3433069,6.23E-02,1.022056748,-5.975662476,1.028209414,-0.874764175,1.027481833,-0.508534422,1.027481833,-2.00E-02,1.027481833,-9999,-9999,-9999,-9999,801011199,800000099,800000099,800000199,800101099,800111199,899999999,899999999,89999,89999,89,89,23,768,15,616,614,886,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.457078331,9.22E-02,7.34E-02,0.246771784,1.26E-02,37.27661295,-9999,-9999,-5.37E-03,-5.09E-04,-2.00E-02,-9999,-9999
06-01-2019,23:00,6.958,0,18000,18000,8.09E-02,2,-9999,3.389279766,2,-9999,-12.32595677,2,-9999,-3.756486866,2,-9999,-0.281457058,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.453686738,-1.581748226,-1.64E-03,-3.61E-02,-9999,-9999,5.26E-12,1.26E-13,-9999,-9999,16.04750597,421.0357794,425.3453368,0,1,386.1708954,10.13190238,10.23560857,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,303.6041076,302.6306351,96206.89661,1.103300275,1011.295507,2.62E-02,-1.82E-02,6.96E-03,971.8839649,4105.880834,6.31E-03,23.67053512,3133.996869,279.7144208,-4.50E-03,0.217192473,9.43E-02,0.236840992,8.48E-14,3.28E-16,0.236840992,3.366459422,130.8124396,91.18756036,23.47467831,-9999,0.270860447,0.334486161,-497.6960639,-1.00E-02,-0.274970928,1.12E-02,0,142.6360676,-21.64557355,48.96234631,121.9231653,185.9405199,260.784223,390.7022872,7.63E-02,1.060337608,2.486117399,1.046930502,-11.78339985,1.049883764,-3.618894192,1.049883764,-0.269068042,1.049883764,-9999,-9999,-9999,-9999,801111199,800000099,800000099,800000199,800100099,800101099,899999999,899999999,89999,89999,89,89,20,784,183,669,589,510,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.456442451,0.149978784,6.26E-02,0.291047882,1.20E-02,67.70686988,-9999,-9999,2.23E-03,-3.62E-03,-0.269068042,-9999,-9999
06-01-2019,23:30,6.979,0,18000,18000,5.81E-02,2,-9999,23.16948937,2,-9999,22.42059711,2,-9999,-2.362678362,2,-9999,0.511607249,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.215718415,-2.116874351,-0.13713611,-4.83E-02,-9999,-9999,1.41E-11,3.26E-13,-9999,-9999,16.03836776,419.7437322,423.8451965,-0.2,0,369.7495182,9.676797859,9.771353269,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,302.8448814,301.9173514,96206.89661,1.106095667,1011.02535,2.62E-02,3.32E-02,6.66E-03,928.3635385,3940.230023,6.02E-03,23.56115082,3011.866485,279.0506116,-0.405362077,0.206963011,6.81E-02,0.460203099,1.57E-14,8.81E-16,0.460203099,5.553099347,69.04718987,152.9528101,8.507169165,-9999,0.229266448,0.262914924,-44.14667672,-0.113258808,1.033401977,9.04E-02,0,121.8794811,-18.49568147,41.83728184,104.1807473,158.882213,222.8345629,333.8467809,5.60E-02,1.038411854,23.72326638,1.036933148,20.34195748,1.036886296,-3.546592876,1.036886296,0.464175546,1.036886296,-9999,-9999,-9999,-9999,801011199,800000099,800000099,800000199,800100099,800100099,899999999,899999999,89999,89999,89,89,0,762,119,612,1135,238,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.97E-02,0.359765945,6.64E-02,0.357076073,6.99E-03,333.1518358,-9999,-9999,2.12E-02,-3.55E-03,0.464175546,-9999,-9999
07-01-2019,00:00,7,0,18000,18000,9.10E-02,2,-9999,-32.03759592,2,-9999,20.07546357,2,-9999,-8.420096572,2,-9999,0.457766818,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.287487128,0.988716464,0.366662556,2.25E-02,-9999,-9999,1.75E-11,4.10E-13,-9999,-9999,16.20840509,423.1901213,427.4167197,0,1,378.7426721,9.888706288,9.98746944,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,302.1283121,301.1827649,96206.89661,1.108705289,1011.118586,2.61E-02,2.97E-02,6.82E-03,948.6293505,3775.649515,6.16E-03,25.1249314,2827.020164,279.3630653,-0.26121316,0.61960238,-2.31E-03,0.672417115,-5.99E-14,1.08E-15,0.672417115,3.481522609,109.1405916,112.8594084,-0.1971362,-9999,0.286509026,0.330142073,62.30938948,8.02E-02,-1.595858337,-9.97E-02,0,124.4059942,-18.87908958,42.70455204,106.3403727,162.1757781,227.4538347,340.7672919,8.90E-02,1.022989154,-29.5965621,1.039114041,20.74440534,1.034187526,-6.841373095,1.034187526,0.473020231,1.034187526,-9999,-9999,-9999,-9999,801011199,800000099,800000099,800000199,800100099,800100099,899999999,899999999,89999,89999,89,89,2,1033,114,247,394,231,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.335639275,0.226132578,9.85E-02,1.397463776,8.04E-02,762.7235321,-9999,-9999,-2.64E-02,-6.84E-03,0.473020231,-9999,-9999
07-01-2019,00:30,7.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
07-01-2019,01:00,7.041,0,17989,17989,7.91E-02,2,-9999,-7.848303673,2,-9999,-15.8698103,2,-9999,2.462814437,2,-9999,-0.361774899,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.60E-11,4.03E-13,-9999,-9999,16.01455848,417.8491854,422.3063453,0.1,0,404.5069807,10.55432859,10.66691067,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,301.9261823,300.9178375,96206.89661,1.1094044,1011.473991,2.61E-02,-2.34E-02,7.29E-03,1012.268112,3717.699697,6.57E-03,27.22834534,2705.431585,280.3073263,-0.15032454,3.24E-02,8.94E-02,0.177892336,1.87E-14,9.97E-16,0.177892336,2.941801227,54.16716436,167.8328356,30.18012189,-9999,0.267093577,0.340913333,206.0901471,2.43E-02,0.494543005,-2.62E-02,0,113.9356706,-17.29017758,39.11042877,97.39049759,148.5266538,208.3107438,312.0874534,7.61E-02,1.039604664,-8.611112429,1.028020868,-14.81508937,1.032084385,2.892905087,1.032084385,-0.337731035,1.032084385,-9999,-9999,-9999,-9999,801011199,800000099,800000099,800000199,800100099,800101099,899999999,899999999,89999,89999,89,89,3,996,72,984,1517,184,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.174604273,0.400564088,0.106658305,0.269932905,3.27E-03,134.4575788,-9999,-9999,-7.67E-03,2.89E-03,-0.337731035,-9999,-9999
07-01-2019,01:30,7.062,0,18000,18000,0.1086918,2,-9999,-83.21597592,2,-9999,12.81462922,2,-9999,-2.141800767,2,-9999,0.291972237,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.70762636,-3.260615364,3.18E-03,-7.43E-02,-9999,-9999,-1.49E-11,-3.51E-13,-9999,-9999,16.04840062,417.8789941,422.0394303,0.1,0,378.5881824,9.857932427,9.956078779,-0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,301.3109876,300.3709255,96206.89661,1.111714721,1011.077563,2.60E-02,1.89E-02,6.82E-03,945.6864701,3600.785821,6.14E-03,26.26333576,2655.09935,279.3180606,-0.41578568,7.11E-02,5.57E-02,0.425490301,1.54E-14,-9.27E-16,0.425490301,3.024951069,51.7078584,170.2921416,7.524813135,-9999,0.312681159,0.355895769,31.1805888,0.160356176,-6.493826275,-0.236770269,0,124.3949322,-18.87741088,42.70075481,106.3309171,162.1613576,227.4336098,340.7369913,0.106230539,1.023169055,-79.57039014,1.035592214,16.21809089,1.034901943,1.634997047,1.034901943,0.369517697,1.034901943,-9999,-9999,-9999,-9999,801011099,800000099,800000099,800000199,800100099,810100099,899999999,899999999,89999,89999,89,89,9,1243,19,302,687,32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.187854841,0.406578406,0.117358292,0.411810742,1.09E-02,414.8532183,-9999,-9999,-7.08E-02,1.63E-03,0.369517697,-9999,-9999
07-01-2019,02:00,7.083,0,18000,18000,7.15E-02,2,-9999,-61.27084901,2,-9999,-13.36583316,2,-9999,-2.910704744,2,-9999,-0.304665648,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.415922609,4.375761477,2.27E-02,9.97E-02,-9999,-9999,1.16E-10,3.00E-12,-9999,-9999,16.02758929,418.0920004,422.6543871,0,1,413.8119747,10.7946038,10.91239882,0.2,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,301.8560178,300.8250211,96206.89661,1.10964673,1011.602518,2.61E-02,-1.97E-02,7.46E-03,1035.233666,3697.578798,6.72E-03,27.99760933,2662.345131,280.6352501,0.165599538,0.388594916,4.63E-02,0.424941186,7.80E-14,7.24E-15,0.424941186,3.3300247,155.0812553,66.91874468,6.258235962,-9999,0.25385441,0.417083854,22.66517066,0.220602795,4.584139893,-0.215017866,0,114.6557684,-17.39945521,39.35761505,98.00602638,149.465374,209.6273123,314.0599129,6.98E-02,1.02437134,-59.72900568,1.040023871,-9.557525521,1.038767016,0.11974645,1.038767016,-0.217857703,1.038767016,-9999,-9999,-9999,-9999,801011099,800000099,800000099,800000199,800100099,800101099,899999999,899999999,89999,89999,89,89,4,985,28,216,336,101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.409245301,0.330081276,9.48E-02,0.618683058,3.33E-02,257.993811,-9999,-9999,-5.32E-02,1.20E-04,-0.217857703,-9999,-9999
07-01-2019,02:30,7.104,0,18000,18000,9.02E-02,2,-9999,-28.83707998,2,-9999,-9.637385229,2,-9999,0.456390044,2,-9999,-0.219712859,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.507167293,2.345329211,-0.2129505,5.35E-02,-9999,-9999,2.96E-11,8.05E-13,-9999,-9999,15.93971392,416.0908084,420.8451268,0.1,0,432.7712159,11.29707384,11.42615596,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,302.0673496,300.9877467,96206.89661,1.108837968,1011.882099,2.61E-02,-1.42E-02,7.80E-03,1083.248437,3732.783978,7.03E-03,29.01985338,2649.53554,281.3006177,0.293369167,0.712451393,8.35E-03,0.770533652,1.74E-14,1.86E-15,0.770533652,3.530627841,154.3806046,67.6193954,0.620599691,-9999,0.285151245,0.304481669,68.26082206,7.32E-02,2.992209951,-9.01E-02,0,117.333863,-17.80586638,40.27691824,100.2952213,152.9565408,214.5237232,321.3956288,8.81E-02,1.023970472,-28.23746967,1.043029387,-7.63200311,1.036155571,1.841985816,1.036155571,-0.173994209,1.036155571,-9999,-9999,-9999,-9999,801011199,800000099,800000099,800000199,800100099,800111099,899999999,899999999,89999,89999,89,89,8,973,17,800,927,391,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.345747184,0.150260182,0.112955972,0.178883567,6.28E-03,35.65487512,-9999,-9999,-2.52E-02,1.84E-03,-0.173994209,-9999,-9999
07-01-2019,03:00,7.124,0,18000,18000,8.13E-02,2,-9999,-24.28601208,2,-9999,19.88735286,2,-9999,-4.691201141,2,-9999,0.453297883,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.660519348,-0.844578372,-2.18E-02,-1.93E-02,-9999,-9999,1.10E-10,2.94E-12,-9999,-9999,15.94398697,415.885694,420.5607754,-0.1,0,426.1704768,11.11630389,11.24126521,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,301.8375284,300.7759593,96206.89661,1.109693915,1011.776946,2.61E-02,2.94E-02,7.68E-03,1065.976296,3686.952933,6.92E-03,28.91212109,2620.976636,281.0643196,0.531106151,0.589037514,4.32E-02,0.79429345,-3.65E-14,6.90E-15,0.79429345,3.526427679,174.0394262,47.96057378,3.115152642,-9999,0.270727743,0.393171756,69.36227779,7.21E-02,-1.221178718,-7.99E-02,0,112.6617234,-17.09685118,38.67312392,96.30154668,146.8659349,205.981562,308.5979146,7.94E-02,1.02396195,-22.06060538,1.043208276,20.28035826,1.036058857,-3.602560178,1.036058857,0.462255762,1.036058857,-9999,-9999,-9999,-9999,801011199,800000099,800000099,800000199,800100099,800100199,899999999,899999999,89999,89999,89,89,11,1001,22,382,563,352,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.262199424,0.411439493,0.112704595,0.434618994,1.70E-02,206.8051951,-9999,-9999,-1.96E-02,-3.60E-03,0.462255762,-9999,-9999
07-01-2019,03:30,7.145,0,17840,17840,0.266700426,2,-9999,-94.89192325,2,-9999,-3.728572866,2,-9999,-5.28030571,2,-9999,-8.50E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.212512537,0.596453879,-8.28E-02,1.36E-02,-9999,-9999,1.05E-10,2.85E-12,-9999,-9999,15.90990951,415.1076286,419.8281804,-0.2,0,430.9512802,11.24400889,11.37187435,-0.2,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,301.9181284,300.8441127,96206.89661,1.109389429,1011.848813,2.61E-02,-5.51E-03,7.77E-03,1078.178415,3701.637406,7.00E-03,29.1270672,2623.458991,281.2316019,0.388208536,0.424646867,-2.73E-03,0.575359283,-8.51E-15,6.62E-15,0.575359283,6.580684449,174.4332879,47.56671213,-0.272276958,-9999,0.490308975,0.623751398,105.4560762,4.74E-02,25.44993129,-0.17240893,0,160.1735035,-24.30694711,54.98238054,136.9139017,208.8023388,292.8482491,438.7400411,0.261022776,1.021751548,-92.13850755,1.03243754,1.578148041,1.029996295,-0.752087574,1.029996295,3.60E-02,1.029996295,-9999,-9999,-9999,-9999,801011199,800000099,800000099,800000199,801100099,801100099,899999999,899999999,89999,89999,89,89,0,782,15,326,723,243,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5783928,0.515725991,0.153384005,0.377534709,1.13E-02,53.2760497,-9999,-9999,-8.21E-02,-7.52E-04,3.60E-02,-9999,-9999
07-01-2019,04:00,7.166,0,17888,17888,0.235746817,2,-9999,-108.0097776,2,-9999,4.750233721,2,-9999,-6.121566725,2,-9999,0.108150853,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.856474109,-5.05865115,0.137968926,-0.11517274,-9999,-9999,-9.22E-12,-2.25E-13,-9999,-9999,16.03044701,416.3977975,420.6748027,0,1,391.408712,10.16701066,10.2714405,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,300.579236,299.6121316,96206.89661,1.114401024,1011.224043,2.60E-02,7.01E-03,7.05E-03,975.2407491,3443.726485,6.33E-03,28.31934398,2468.485736,279.7645243,-0.533480891,3.72E-02,4.36E-02,0.536548738,-1.46E-14,-5.75E-16,0.536548738,5.331672597,45.98918839,176.0108116,4.658086239,-9999,0.459941045,0.557608059,76.46133493,6.54E-02,-22.73778176,-0.208387668,0,159.0265838,-24.13289762,54.58868013,135.933532,207.3072132,290.7513142,435.5984504,0.23067958,1.02196656,-104.2950418,1.032717999,9.897717338,1.030709859,-1.007380553,1.030709859,0.225346085,1.030709859,-9999,-9999,-9999,-9999,801001099,800000099,800000099,800000199,801100099,811100099,899999999,899999999,89999,89999,89,89,17,1036,30,160,400,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.163722452,0.814074571,0.137419095,0.97447043,2.56E-02,676.8827119,-9999,-9999,-9.25E-02,-1.01E-03,0.225346085,-9999,-9999
07-01-2019,04:30,7.187,0,17988,17988,0.606732221,2,-9999,-182.162462,2,-9999,-13.83174162,2,-9999,-10.61808934,2,-9999,-0.314688596,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.310416768,-2.226288271,-0.106144719,-5.07E-02,-9999,-9999,1.14E-11,2.66E-13,-9999,-9999,16.03413325,415.4078092,419.4744473,-0.1,0,374.1974707,9.694602699,9.78950809,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,299.7956683,298.8757919,96206.89661,1.11734457,1010.944918,2.59E-02,-2.04E-02,6.74E-03,930.0664058,3297.147439,6.03E-03,28.20821401,2367.081033,279.0770966,-0.423364346,-0.241282158,3.10E-02,0.488280996,2.20E-14,7.10E-16,0.488280996,5.655758462,12.32048819,209.6795118,3.645505562,-9999,0.736893911,1.056807617,186.4281688,2.68E-02,13.16988612,-0.218846348,0,208.772262,-31.68199621,71.66476168,178.4553895,272.1557289,381.7022794,571.8595698,0.593613227,1.022100238,-178.020249,1.028150717,-4.694319822,1.027498458,-1.786953192,1.027498458,-0.106801367,1.027498458,-9999,-9999,-9999,-9999,800001099,800000099,800000099,800000199,800000099,801100199,899999999,899999999,89999,89999,89,89,9,142,25,80,552,29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.515644132,1.419344961,0.178626142,0.698412068,1.42E-02,391.8056146,-9999,-9999,-0.157599483,-1.79E-03,-0.106801367,-9999,-9999
07-01-2019,05:00,7.208,0,18000,18000,0.517050789,2,-9999,-153.6703362,2,-9999,-21.85073444,2,-9999,-10.50579422,2,-9999,-0.4964447,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.479404155,-6.387343144,0.388493923,-0.145119271,-9999,-9999,-3.64E-11,-7.24E-13,-9999,-9999,16.2574715,419.0124388,422.5398512,0,0,323.9027624,8.348117752,8.418395509,0.2,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,298.2428905,297.4546048,96206.89661,1.123250704,1010.170742,2.58E-02,-3.22E-02,5.84E-03,801.2329264,3029.585929,5.20E-03,26.44694506,2228.353003,276.9406255,-0.266827795,-0.173535943,1.65E-02,0.318723707,-2.29E-14,-2.24E-15,0.318723707,6.352519225,8.961360219,213.0386398,2.971590533,-9999,0.678466257,1.076747431,172.4396212,2.90E-02,7.032730943,-0.199613681,0,199.3502449,-30.25216876,68.43048812,170.401591,259.873178,364.4758272,546.0512054,0.503864951,1.026169389,-151.1952249,1.025390165,-14.77288372,1.027411469,-2.818987262,1.027411469,-0.335637223,1.027411469,-9999,-9999,-9999,-9999,801001099,800000099,800000099,800000199,800000099,801111099,899999999,899999999,89999,89999,89,89,0,400,37,155,813,39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.780962239,1.202578523,0.1699541,0.511467467,2.75E-02,336.2162834,-9999,-9999,-0.133249807,-2.82E-03,-0.335637223,-9999,-9999
