,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,
01-08-2019,12:00,8.499,1,18000,18000,0.139364796,0,-9999,332.2026577,0,-9999,157.7968837,0,-9999,-11.11748195,0,-9999,3.597267691,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.236509649,-1.250045266,-0.176431098,-2.85E-02,-9999,-9999,4.93E-11,1.35E-12,-9999,-9999,15.11880958,394.5274564,398.8207697,0,0,412.5296637,10.76501943,10.88216616,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,301.9644526,300.9359044,96206.89661,1.109250171,1011.589645,2.61E-02,0.233102946,7.43E-03,1032.406177,3721.590928,6.70E-03,27.74099026,2689.184751,280.595225,-5.16E-02,0.740574307,2.83E-03,0.742374799,-2.50E-15,3.26E-15,0.742374799,4.358469265,128.0147059,93.98529409,0.218224623,-9999,0.354455557,0.657635262,-11.37994895,-0.262742831,2.105254868,0.835232593,0,30.01262855,-4.554532172,10.30236418,25.65434348,39.1244925,54.87265703,82.20923934,0.13521333,1.03070308,325.0884723,1.052933435,132.4331872,1.044310654,-26.24277008,1.044310654,3.019055979,1.044310654,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,24,12,1,3,2,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.737919026,0.42192996,0.155421539,1.857770435,1.79E-02,355.3197178,-9999,-9999,0.289712804,-2.62E-02,3.019055979,-9999,-9999
01-08-2019,12:30,8.52,1,18000,18000,0.106766145,1,-9999,332.0411017,0,-9999,193.4564605,0,-9999,-11.21136604,0,-9999,4.415308504,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.694327925,-4.368630415,-0.357290771,-9.97E-02,-9999,-9999,-6.16E-12,-1.55E-13,-9999,-9999,14.93511587,391.158707,395.0399461,0,0,375.1327468,9.824928141,9.922415157,0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,303.0683545,302.1259672,96206.89661,1.105270485,1011.11251,2.62E-02,0.286111991,6.76E-03,942.5302315,3988.06392,6.12E-03,23.63377946,3045.533688,279.2696554,-0.367459022,0.511408596,1.49E-02,0.629911246,-2.99E-15,-4.13E-16,0.629911246,4.455939946,96.30187182,125.6981282,1.359316861,-9999,0.310801062,0.512165188,-7.674708809,-0.389591328,1.716360885,0.955963467,0,28.44606743,-4.316800478,9.764614436,24.3152706,37.08232186,52.00848367,77.91818573,0.103629227,1.030270591,328.6525772,1.048076839,168.3009775,1.042166021,-26.50323158,1.042166021,3.841178193,1.042166021,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,13,30,0,0,0,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.360761326,0.526935577,0.136633473,2.308451915,2.06E-02,939.4491445,-9999,-9999,0.294082367,-2.65E-02,3.841178193,-9999,-9999
01-08-2019,13:00,8.541,1,18000,18000,0.164927968,1,-9999,388.847574,0,-9999,243.655506,0,-9999,-9.465672868,0,-9999,5.566948555,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.382481721,-0.757818432,-3.87E-02,-1.73E-02,-9999,-9999,1.60E-12,3.96E-14,-9999,-9999,14.86808724,390.7923586,394.6046721,0,0,367.5660801,9.661095812,9.755343116,0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,304.1495287,303.2195107,96206.89661,1.10135209,1011.057249,2.63E-02,0.360738266,6.62E-03,926.8617676,4247.295991,6.01E-03,21.8223964,3320.434224,279.0272187,-0.258224992,0.769598247,2.55E-02,0.812166489,1.64E-14,1.08E-16,0.812166489,4.252920458,113.4517389,108.5482611,1.802762712,-9999,0.386976029,0.55292329,-12.64975253,-0.23636826,1.595890774,0.902388189,0,29.36559627,-4.456342527,10.08025893,25.10127002,38.28102057,53.68967566,80.43691768,0.159921564,1.031305369,383.0900582,1.056188444,213.0084637,1.045878138,-27.49627429,1.045878138,4.866736559,1.045878138,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,33,19,3,2,1,26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.472117969,0.438106125,0.195622487,2.11638233,1.46E-02,681.3529516,-9999,-9999,0.34403209,-2.75E-02,4.866736559,-9999,-9999
01-08-2019,13:30,8.562,1,18000,18000,8.72E-02,1,-9999,310.9808405,0,-9999,196.8145813,0,-9999,-8.727326961,0,-9999,4.499528377,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.956709262,-3.556350996,-3.67E-02,-8.13E-02,-9999,-9999,-3.05E-11,-6.95E-13,-9999,-9999,14.82748812,390.4447905,393.9471198,0,0,337.6191007,8.890354051,8.970101429,0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,304.7110709,303.8534971,96206.89661,1.099372125,1010.657768,2.63E-02,0.291569439,6.08E-03,853.1281576,4404.292404,5.53E-03,19.37037961,3551.164246,277.8353447,-0.581816828,0.278902297,1.45E-02,0.645374949,-1.07E-14,-2.06E-15,0.645374949,3.725532206,67.6114024,154.3885976,1.291265625,-9999,0.281661459,0.484067078,-6.09834343,-0.490297084,1.580070127,0.993704759,0,26.02340761,-3.949152503,8.932993715,22.24441742,33.9241401,47.57908884,71.28214513,8.47E-02,1.030281725,308.6715902,1.048709084,174.0807305,1.042426368,-23.15515688,1.042426368,3.979792461,1.042426368,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,20,20,3,0,1,21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.356215452,0.471736739,0.140181965,1.834488939,1.39E-02,685.661949,-9999,-9999,0.277809965,-2.32E-02,3.979792461,-9999,-9999
01-08-2019,14:00,8.583,1,18000,18000,0.11526965,1,-9999,265.7885409,0,-9999,146.3138614,0,-9999,-9.351880784,0,-9999,3.345548097,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.524201777,-6.274125862,7.09E-02,-0.143461389,-9999,-9999,4.13E-12,7.95E-14,-9999,-9999,14.85111442,391.117141,394.0846808,0,0,285.9296576,7.530208646,7.587342922,0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,304.7501941,304.0234734,96206.89661,1.099319038,1009.924255,2.63E-02,0.216791517,5.15E-03,722.9201526,4447.376383,4.69E-03,16.25498025,3724.45623,275.4882984,-0.722890246,0.398195215,-4.50E-02,0.82653309,8.90E-15,2.78E-16,0.82653309,4.541719443,70.84763121,151.1523688,-3.122675716,-9999,0.323813994,0.575968479,-10.8397787,-0.275835889,1.816564325,0.739312566,0,28.27206592,-4.290395078,9.704885347,24.16653672,36.85549332,51.69035341,77.44156863,0.111754495,1.031454259,260.4759075,1.056876013,129.3876692,1.046218254,-21.36441011,1.046218254,2.958521266,1.046218254,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,10,24,2,0,1,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.51646773,0.484862257,0.15060697,1.4561684,1.22E-02,622.7709512,-9999,-9999,0.234614586,-2.14E-02,2.958521266,-9999,-9999
01-08-2019,14:30,8.604,1,18000,18000,0.13068212,1,-9999,233.8425612,0,-9999,174.1208189,0,-9999,-7.435256121,0,-9999,3.983123406,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.388432667,0.242140874,0.149843519,5.54E-03,-9999,-9999,1.54E-11,2.97E-13,-9999,-9999,14.8828194,392.5399254,395.5392215,0.1,0,287.4955795,7.582803384,7.640741625,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,305.2072244,304.4743403,96206.89661,1.097669462,1009.967412,2.64E-02,0.258106397,5.18E-03,727.9571994,4562.957261,4.72E-03,15.95362739,3835.000062,275.5858005,-0.509440262,0.556190663,-2.18E-02,0.754555787,-4.43E-15,1.03E-15,0.754555787,5.680834984,89.51201808,132.4879819,-1.65863719,-9999,0.345042263,0.555797126,-14.90641218,-0.20058482,1.342990244,0.611325233,0,29.2112397,-4.432918322,10.02727331,24.96932834,38.0798012,53.40746262,80.01411112,0.126778307,1.030792434,232.7098205,1.053490277,157.0945635,1.044573118,-18.48200437,1.044573118,3.593637088,1.044573118,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000199,899999999,899999999,89999,89999,89,89,32,11,1,0,1,17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.437624357,0.516384006,0.157585888,1.133068171,9.74E-03,540.2292122,-9999,-9999,0.209911276,-1.85E-02,3.593637088,-9999,-9999
01-08-2019,15:00,8.624,1,18000,18000,0.14347935,2,-9999,173.5106275,2,-9999,192.3868639,2,-9999,-5.556784473,2,-9999,4.401403599,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.309879547,-4.644942593,-2.97E-02,-0.10626644,-9999,-9999,-1.49E-11,-2.49E-13,-9999,-9999,14.87197346,392.258134,394.8538155,0,0,249.2365284,6.573778244,6.617278767,0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,305.2105502,304.5750171,96206.89661,1.097723025,1009.423674,2.64E-02,0.285210953,4.49E-03,631.2924196,4589.235553,4.09E-03,13.75593848,3957.943134,273.600677,-0.69074561,0.415128501,-2.32E-04,0.805891571,6.64E-15,-9.99E-16,0.805891571,5.232432726,73.00528156,148.9947184,-1.65E-02,-9999,0.361533307,0.538433365,-23.10625487,-0.129402191,0.901883964,0.433123259,0,30.83446421,-4.679248904,10.58447376,26.35683624,40.19583829,56.37523473,84.46037453,0.139132473,1.031242726,176.1860199,1.055889775,177.4104103,1.045731258,-14.27325374,1.045731258,4.05877409,1.045731258,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800100099,899999999,899999999,89999,89999,89,89,26,23,5,0,5,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.503873649,0.421862163,0.151130918,0.694279894,6.41E-03,880.1500564,-9999,-9999,0.159002951,-1.43E-02,4.05877409,-9999,-9999
01-08-2019,15:30,8.645,1,18000,18000,0.103464325,2,-9999,124.8157094,2,-9999,131.5441683,2,-9999,-3.960182107,2,-9999,3.009321472,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.136346767,-1.29749486,-1.27E-02,-2.97E-02,-9999,-9999,1.14E-11,1.83E-13,-9999,-9999,14.87089272,392.1375719,394.6205245,0,0,238.6092853,6.292000592,6.331840536,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,305.1389168,304.5307238,96206.89661,1.097999073,1009.269646,2.64E-02,0.195004031,4.30E-03,604.2869532,4577.737496,3.92E-03,13.20055931,3973.450543,272.9979885,-0.51207564,0.476540246,-2.14E-02,0.699836172,2.59E-15,7.67E-16,0.699836172,4.167013938,84.94141291,137.0585871,-1.753523026,-9999,0.306968865,0.485794312,-19.66093628,-0.15207821,0.948850193,0.366915228,0,29.36723979,-4.456591938,10.0808231,25.10267488,38.28316307,53.69268054,80.44141954,0.100406925,1.030450095,126.8808968,1.051031308,121.5794555,1.043435931,-10.19531228,1.043435931,2.781359832,1.043435931,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,9,13,0,5,6,19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.439889602,0.408621559,0.123077464,0.527788818,5.32E-03,457.2612703,-9999,-9999,0.11449514,-1.02E-02,2.781359832,-9999,-9999
01-08-2019,16:00,8.666,1,18000,18000,0.106822473,2,-9999,57.06651952,2,-9999,120.6603276,2,-9999,-2.786189191,2,-9999,2.760154859,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.203427684,-1.954889455,-2.16E-02,-4.47E-02,-9999,-9999,5.86E-12,8.78E-14,-9999,-9999,14.86833035,391.9322213,394.2455092,0,0,222.594362,5.867632794,5.902265118,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,305.0316842,304.4646484,96206.89661,1.098412757,1009.037841,2.64E-02,0.178858035,4.01E-03,563.6065393,4560.629557,3.65E-03,12.35808636,3997.023018,272.0434571,-0.595790689,0.385751722,-2.42E-02,0.71018203,-2.15E-14,3.94E-16,0.71018203,4.340996726,74.9215154,147.0784846,-1.956009229,-9999,0.311851997,0.411396129,-45.08418863,-6.63E-02,0.472951803,0.165104852,0,29.57170489,-4.487620306,10.15100935,25.27744857,38.54970398,54.06650796,81.00148113,0.103660535,1.030502806,61.72227881,1.051487433,113.3606327,1.043642308,-6.113747781,1.043642308,2.593171321,1.043642308,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,28,26,4,14,25,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.434889369,0.263062862,0.124840028,0.22506508,4.00E-03,407.0889409,-9999,-9999,5.57E-02,-6.11E-03,2.593171321,-9999,-9999
01-08-2019,16:30,8.687,1,18000,18000,9.28E-02,2,-9999,3.170061417,2,-9999,93.93739369,2,-9999,-1.63011777,2,-9999,2.147811909,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.535302047,-2.824481412,2.30E-02,-6.46E-02,-9999,-9999,9.67E-12,1.30E-13,-9999,-9999,14.90385362,392.1500859,394.2220828,0,1,199.753506,5.255912767,5.283683345,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,304.4737971,303.9667259,96206.89661,1.100465444,1008.690926,2.63E-02,0.139178212,3.60E-03,504.9469399,4433.236095,3.27E-03,11.39003042,3928.289155,270.5534751,-0.702336095,0.431263847,-3.67E-02,0.824990635,1.37E-14,6.49E-16,0.824990635,5.177722195,73.55167178,148.4483282,-2.547922242,-9999,0.290457153,0.414057019,-655.6759908,-4.56E-03,3.37E-02,9.83E-03,0,28.27720744,-4.291175323,9.706650266,24.17093162,36.86219581,51.69975376,77.45565205,9.00E-02,1.031437874,8.773419827,1.056801862,89.24103845,1.046181431,-2.495895372,1.046181431,2.040433076,1.046181431,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,810000099,899999999,899999999,89999,89999,89,89,44,31,3,19,29,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.433924167,0.273068559,0.121121311,9.62E-02,2.48E-03,280.2720851,-9999,-9999,7.90E-03,-2.50E-03,2.040433076,-9999,-9999
01-08-2019,17:00,8.708,1,18000,18000,8.51E-02,2,-9999,-26.13559355,2,-9999,64.37704993,2,-9999,1.525786479,2,-9999,1.471261219,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.449629572,0.12434067,4.27E-02,2.84E-03,-9999,-9999,-2.50E-11,-3.37E-13,-9999,-9999,14.94215671,392.5541056,394.6388995,0,1,201.0837559,5.28278852,5.310844589,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,304.0061871,303.4973092,96206.89661,1.10215637,1008.690319,2.63E-02,9.53E-02,3.62E-03,507.5246139,4315.927944,3.29E-03,11.75933937,3808.40333,270.6220976,-0.341569612,0.577505427,-2.11E-02,0.671289292,6.80E-14,-1.67E-15,0.671289292,3.298648668,101.3975116,120.6024884,-1.804829401,-9999,0.27783531,0.368219773,69.60429265,4.30E-02,-0.405976875,-8.46E-02,0,28.38385476,-4.307359465,9.743258838,24.26209214,37.00122136,51.89473906,77.74777558,8.28E-02,1.027788508,-20.8186649,1.055311321,61.82700414,1.0467758,2.012383414,1.0467758,1.412982943,1.0467758,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800001199,899999999,899999999,89999,89999,89,89,27,31,1,7,51,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.301540192,0.325114066,0.109785288,0.157096692,2.04E-03,257.8473154,-9999,-9999,-1.87E-02,2.01E-03,1.412982943,-9999,-9999
01-08-2019,17:30,8.729,1,18000,18000,9.95E-02,2,-9999,-79.5575243,2,-9999,55.95863809,2,-9999,4.323086282,2,-9999,1.277641965,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.046856297,-0.816856893,5.62E-02,-1.87E-02,-9999,-9999,-4.60E-12,-5.97E-14,-9999,-9999,15.0117856,393.0834545,395.1012281,0,1,195.0345904,5.106978784,5.133193897,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,303.0041638,302.5138205,96206.89661,1.105812748,1008.564068,2.62E-02,8.28E-02,3.51E-03,490.6617679,4078.885487,3.18E-03,12.02930971,3588.22372,270.1674479,-0.223722768,0.684802582,-1.15E-02,0.720512483,-6.80E-15,-3.06E-16,0.720512483,3.764574098,113.907954,108.092046,-0.912918983,-9999,0.299968669,0.316865785,28.77576603,0.103906878,-1.421720167,-0.237804616,0,28.25128194,-4.287241028,9.697750879,24.14877089,36.8283993,51.65235366,77.38463808,9.61E-02,1.034950271,-70.81489841,1.072298369,54.47812982,1.058912118,6.951874503,1.058912118,1.24383915,1.058912118,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800001199,899999999,899999999,89999,89999,89,89,30,35,4,1,16,18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.328969226,0.175281924,0.129480421,0.40010621,7.01E-03,193.5582621,-9999,-9999,-6.35E-02,6.95E-03,1.24383915,-9999,-9999
01-08-2019,18:00,8.749,1,18000,18000,4.23E-02,2,-9999,-54.55148125,2,-9999,22.21269834,2,-9999,3.77938586,2,-9999,0.50648969,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.211494224,0.616456111,9.51E-02,1.41E-02,-9999,-9999,-4.24E-13,-5.64E-15,-9999,-9999,15.11284657,393.9758186,396.0506864,0,1,200.9631259,5.238894715,5.266485277,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,301.661217,301.1604543,96206.89661,1.110726913,1008.593298,2.61E-02,3.28E-02,3.62E-03,503.3147028,3771.218017,3.26E-03,13.34621071,3267.903314,270.5098611,-0.122500214,0.572132866,-4.20E-02,0.586602952,-2.90E-15,-2.81E-17,0.586602952,3.032944244,119.914788,102.085212,-4.101972108,-9999,0.195191172,0.149304886,11.56233219,0.258598348,-2.455869179,-0.249472687,1,2.334394186,1,2,4,8,17,68,4.06E-02,1.04237437,-48.87353649,1.086897866,21.92377636,1.072878917,5.614560494,1.072878917,0.499901746,1.072878917,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,801000099,899999999,899999999,89999,89999,89,89,29,33,1,0,16,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.162241024,8.29E-02,5.34E-02,0.606448883,8.45E-03,75.32747669,-9999,-9999,-4.36E-02,5.61E-03,0.499901746,-9999,-9999
01-08-2019,18:30,8.77,0,18000,18000,6.11E-03,2,-9999,-11.78091137,2,-9999,1.310652678,2,-9999,0.338216116,2,-9999,2.99E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.709700624,-0.736827526,-8.40E-02,-1.68E-02,-9999,-9999,7.41E-12,9.57E-14,-9999,-9999,15.14319374,393.1908072,395.199222,0,1,195.7273252,5.082031328,5.107990294,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,300.4568172,299.9729682,96206.89661,1.115189759,1008.47257,2.60E-02,1.93E-03,3.53E-03,488.2687716,3518.122198,3.16E-03,13.87867573,3029.853426,270.1018094,-0.236433653,0.391674552,-7.94E-02,0.464344697,2.83E-15,4.89E-16,0.464344697,2.09921933,100.8827933,121.1172067,-9.847025877,-9999,7.40E-02,4.22E-02,2.917209235,1.024952192,-8.988583755,-0.141557294,1,8.746536705,4,8,17,31,68,295,5.66E-03,1.079382433,-10.05813555,1.162807924,1.411528427,1.13642967,0.752627241,1.13642967,3.21E-02,1.13642967,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,801000099,801100099,899999999,899999999,89999,89999,89,89,15,14,2,5,5,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.59E-02,2.59E-02,1.26E-02,0.235634698,1.72E-03,6.452019811,-9999,-9999,-8.94E-03,7.53E-04,3.21E-02,-9999,-9999
01-08-2019,19:00,8.791,0,18000,18000,3.76E-03,2,-9999,-5.519194832,2,-9999,0.984512116,2,-9999,0.193545692,2,-9999,2.24E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.2986733,0.65365582,0.204948776,1.49E-02,-9999,-9999,2.28E-11,3.01E-13,-9999,-9999,15.26961305,395.0998986,397.1733678,0,1,201.7616288,5.220564452,5.247961775,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,299.4160468,298.9207479,96206.89661,1.119056917,1008.516287,2.59E-02,1.45E-03,3.64E-03,501.5565889,3306.337012,3.25E-03,15.16955432,2804.780423,270.462743,-0.146777045,0.321958365,-5.06E-02,0.357430411,-1.24E-14,1.49E-15,0.357430411,1.061618449,107.4923136,114.5076864,-8.131189415,-9999,5.79E-02,2.68E-02,2.989013657,1.000329989,-5.606020223,-8.44E-02,1,8.469111639,4,8,16,30,66,286,3.53E-03,1.065562858,-4.814939465,1.133217157,1.004363563,1.119572133,0.388112687,1.119572133,2.29E-02,1.119572133,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800100099,899999999,899999999,89999,89999,89,89,15,2,2,15,18,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.34E-02,2.54E-02,4.64E-03,0.149471392,2.15E-03,8.283772437,-9999,-9999,-4.27E-03,3.88E-04,2.29E-02,-9999,-9999
01-08-2019,19:30,8.812,0,18000,18000,3.41E-03,2,-9999,-5.99048213,2,-9999,0.353992715,2,-9999,1.50E-02,2,-9999,8.04E-03,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.896049445,2.035484048,0.354228877,4.63E-02,-9999,-9999,-4.21E-12,-5.97E-14,-9999,-9999,15.45853183,398.3863153,400.649872,0,1,219.2250666,5.649712888,5.681813503,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,298.2169697,297.6831609,96206.89661,1.123527732,1008.712632,2.58E-02,5.21E-04,3.95E-03,542.7121934,3071.522841,3.52E-03,17.66915701,2528.810647,271.5292056,-0.287527514,4.58E-02,-4.12E-02,0.294052574,-2.41E-15,-2.72E-16,0.294052574,1.302783592,51.04412804,170.955872,-8.060940456,-9999,5.51E-02,4.54E-02,2.367479307,1.262946625,-16.92261416,-9.59E-02,1,5.727698725,3,5,11,20,42,173,3.19E-03,1.068766503,-5.23942012,1.139060994,0.46345386,1.129111782,0.253532106,1.129111782,1.05E-02,1.129111782,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800100199,899999999,899999999,89999,89999,89,89,23,10,3,1,2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.60E-02,4.71E-02,7.59E-03,0.229932712,2.82E-03,20.96487497,-9999,-9999,-4.62E-03,2.54E-04,1.05E-02,-9999,-9999
